,index,eps_sonic3,MAD_value_3,MAD_criteria_met_3
130,130,0.011645800431349287,0.1339980444290904,True
131,131,0.01072603968376666,0.14880508246328086,True
132,132,0.014527107106503012,0.14480005526159498,True
133,133,0.01907036725816241,0.1332425008760124,True
134,134,0.006641857077365443,0.15958288784600547,True
135,135,0.004273461031501837,0.13303148763118666,True
136,136,0.0032302661071823306,0.1471086445750201,True
137,137,0.001085680561466362,0.18719624836888288,True
138,138,0.0005389849986662344,0.33526196854918966,True
139,139,0.006550987454710671,0.26110586208845343,True
140,140,0.027272544058809273,0.1311667697664776,True
141,141,0.010498276339120958,0.1449951934761252,True
142,142,0.007217526719049736,0.14096474532877482,True
143,143,0.005473116317446576,0.13176203232606834,True
144,144,0.0023030178942151755,0.1330297009130012,True
145,145,0.0013420946843777602,0.16220071136018352,True
146,146,0.0007461987857886053,0.22773936643142925,True
147,147,0.0006927092556663891,0.16303252204214394,True
148,148,0.0022060085185163073,0.14431177071203052,True
149,149,0.0020888943686453126,0.31110846029361233,True
150,150,0.001313166133551361,0.1367105930415648,True
151,151,0.0003224676383068028,0.16085642877942236,True
152,152,0.00043311577203938243,0.32325970054112585,True
153,153,0.0007037877553448495,0.262512503671702,True
154,154,0.001573647543174928,0.18046023645645712,True
155,155,0.0016013578968422555,0.2043811015057694,True
156,156,0.0013954056541719132,0.14191787779675968,True
157,157,0.0027126194606614342,0.15933403487289688,True
158,158,0.0024759307233556322,0.1354894443208534,True
159,159,0.003547310749204364,0.14957332833553866,True
160,160,0.007258376979298974,0.1979605726510735,True
161,161,0.005428369456031978,0.18179334092846064,True
162,162,0.005981476913324715,0.13028200874933774,True
163,163,0.006469270735616819,0.18276457722740763,True
164,164,0.007700764608958876,0.15143977497419067,True
165,165,0.009686460398441166,0.14023622530191845,True
166,166,0.006389848083196644,0.15360747371765793,True
167,167,0.007873133095222268,0.13369567456105866,True
168,168,0.008325151103189854,0.13545385317991512,True
169,169,0.005799653342013268,0.13637683835779052,True
170,170,0.0047667279809037195,0.1357832643391159,True
171,171,0.0033278734384625066,0.15238610145544818,True
172,172,0.0025711900946026557,0.16874654364748404,True
173,173,0.003205917147724835,0.14675755314620412,True
174,174,0.002491170060819135,0.15756490517098598,True
175,175,0.0028472745590263347,0.14295391138909794,True
176,176,0.0025015691791855166,0.24117398452345343,True
177,177,0.001983972442977585,0.1348289803441757,True
178,178,0.00416228458261028,0.13590461637979237,True
179,179,0.0029815566290104308,0.1304693720206302,True
180,180,0.004514257628042199,0.12837820344326759,True
181,181,0.0042506586939893695,0.16580445633133015,True
182,182,0.006530164133055287,0.15724783659060648,True
183,183,0.007011740471018211,0.1524850111148684,True
184,184,0.005885113012870368,0.1452113881252245,True
185,185,0.006450644389469658,0.14506533670484703,True
186,186,0.0048145906862652,0.14680889144287823,True
187,187,0.008672246490725686,0.2092123711148992,True
188,188,0.0061156533481140935,0.14780298917759832,True
189,189,0.008992661992225134,0.1355830692042116,True
190,190,0.009298995080929165,0.13882645077348427,True
191,191,0.009319070350124643,0.13396072923110106,True
192,192,0.008366214050357968,0.13836446226553212,True
193,193,0.023133218158898815,0.1598942932264185,True
194,194,0.014146498890016103,0.1864184611493293,True
195,195,0.0014812666142963126,0.12913167898492497,True
196,196,0.005664645275230276,0.15512210758880599,True
197,197,0.001620100460121917,0.14243349182179385,True
198,198,0.005159533009903299,0.14831801992402752,True
199,199,0.00764374650975981,0.13472416621872296,True
200,200,0.005644309635618782,0.15409131507426904,True
201,201,0.005300709323371804,0.14777937507647823,True
202,202,0.0046565977117382674,0.1456034871004072,True
203,203,0.005720799518367786,0.16320443185370614,True
204,204,0.004330675203642694,0.16424894702594897,True
205,205,0.0030124038927926925,0.13568372784488078,True
206,206,0.002884581101092808,0.16760275968942406,True
207,207,0.0032182455096868034,0.15064561219286834,True
208,208,0.003165746653709553,0.13674289423895922,True
209,209,0.0032864988670773844,0.15481327122744382,True
210,210,0.004358477719715354,0.1575860732637955,True
211,211,0.0030039997299007156,0.15038436408067096,True
212,212,0.00474048588304054,0.1472820397360244,True
213,213,0.004303071022057548,0.17161611050726963,True
214,214,0.007079558497272716,0.13686185452414495,True
215,215,0.004100794556812131,0.12966722572865672,True
216,216,0.003414534143723723,0.13190873561072736,True
217,217,0.0024893136780359867,0.16258493566971344,True
218,218,0.002912741010737922,0.15520486435346642,True
219,219,0.0019255652366264153,0.1594361292753938,True
220,220,0.0031871254730584495,0.13016086989459763,True
221,221,0.0031939767155513875,0.13075305230925033,True
222,222,0.004270054658978937,0.13072550295572627,True
223,223,0.0037392054250943033,0.12935464047132506,True
224,224,0.0025824942158163724,0.13817047048491166,True
225,225,0.0027722165621552855,0.1250523880422798,True
226,226,0.002804506096815765,0.12694766898556548,True
227,227,0.002572879539962152,0.14371472637921295,True
228,228,0.002505034539064734,0.12761039400850546,True
229,229,0.0018984317540198016,0.12191333260702807,True
230,230,0.0018744452893852206,0.12783788098961363,True
231,231,0.0014993037488837489,0.11713778472821999,True
232,232,0.0009414682805297747,0.1841170618708199,True
233,233,0.0009037831886573674,0.12452684514961139,True
234,234,0.0010392641226366808,0.19765373182480328,True
235,235,0.0011189006996311663,0.1982773933810338,True
236,236,0.0014163995115457468,0.15565987980091298,True
237,237,0.001710683384446643,0.13167810501630886,True
238,238,0.0017069610553506894,0.12677528590239417,True
239,239,0.0016520801990676018,0.13156788018123705,True
240,240,0.0013003367627260763,0.1316682894484269,True
241,241,,,nan
242,242,,,nan
243,243,,,nan
244,244,,,nan
245,245,,,nan
246,246,,,nan
247,247,,,nan
248,248,,,nan
249,249,,,nan
250,250,,,nan
251,251,,,nan
252,252,,,nan
253,253,,,nan
254,254,,,nan
255,255,,,nan
256,256,,,nan
257,257,,,nan
258,258,,,nan
259,259,0.016249372269085266,0.2150396642901617,True
260,260,0.014521209817382185,0.26378670607638305,True
261,261,0.02107065936013424,0.2040524733921755,True
262,262,0.018326043317382926,0.20798237487391938,True
263,263,0.020781291315764283,0.22947423615278106,True
264,264,0.03771241810815807,0.2818217278660965,True
265,265,,,nan
266,266,0.019113897910821024,0.21656581384102994,True
267,267,0.017459701434086046,0.16632323883571376,True
268,268,0.02212618686452877,0.17710527715054217,True
269,269,0.007168629614456353,0.20467543624088858,True
270,270,0.005010981163413241,0.17418751842021926,True
271,271,0.01647068123599713,0.18640699414404155,True
272,272,0.009073514765895022,0.1803577302706472,True
273,273,0.02964707658470811,0.1714121411289557,True
274,274,0.030486325663804884,0.20911619292007225,True
275,275,0.04038824565486656,0.17517512481609002,True
276,276,0.0314650037771022,0.18365158386913952,True
277,277,0.07514637783278935,0.26727306498081094,True
278,278,0.1014692692455351,0.24396364567281223,True
279,279,0.106311938086967,0.24077712756467037,True
280,280,0.0658408866172351,0.18104195067746637,True
281,281,0.13866712357294145,0.20554805998866452,True
282,282,0.15181713694125443,0.22949414218736194,True
283,283,0.24761164522049461,0.2018305103000711,True
284,284,0.25332114023891467,0.18197219551029586,True
285,285,0.5070977721645941,0.14194111502937778,True
286,286,0.37423350651747195,0.14069397128458475,True
287,287,0.2637859010316512,0.1608206694463458,True
288,288,0.22409690556987996,0.14941360729490852,True
289,289,0.10469103407218135,0.1563253869100966,True
290,290,0.42048588704620066,0.14939991845323405,True
291,291,0.16436206317935878,0.17648013239577343,True
292,292,0.2101848638184973,0.1740958066703801,True
293,293,0.7466030355488309,0.163204118925947,True
294,294,1.4463900312575562,0.17005689296333118,True
295,295,2.9013505658104224,0.1495825242133038,True
296,296,2.555538109312787,0.15528183227216671,True
297,297,3.459665249662253,0.14463691663862702,True
298,298,1.9988769916042883,0.14209485618816564,True
299,299,1.6637372398712806,0.13788581252366397,True
300,300,1.2183661964637809,0.14545051207663448,True
301,301,1.0571648702335634,0.15479161783359444,True
302,302,1.1586425848652222,0.14225895910963196,True
303,303,0.9222301578874482,0.13908165306829548,True
304,304,0.5340089205816484,0.13123877510636123,True
305,305,0.4630762858815058,0.14351413790004622,True
306,306,0.3448848113456717,0.16840249673544375,True
307,307,0.09548229678081996,0.14733706371208474,True
308,308,0.058155396863958576,0.15842675490850344,True
309,309,0.04474333357594757,0.14281053679891514,True
310,310,0.04917744243231847,0.14190067998814285,True
311,311,0.09382466205335158,0.15575961801916882,True
312,312,0.08804025286854655,0.14251147354935484,True
313,313,0.09478354903865166,0.14568715167478136,True
314,314,0.06946005299062964,0.1634629863959195,True
315,315,0.0808132748362836,0.14121149604992742,True
316,316,0.07941231493947319,0.16123834803383139,True
317,317,0.07609674970976821,0.1595237617649742,True
318,318,0.061674695889974894,0.14774876550283583,True
319,319,0.06868761925573161,0.14712168181365787,True
320,320,0.0634672016020919,0.14427123905234654,True
321,321,0.06791542379260633,0.14406914529855916,True
322,322,0.07124552968633359,0.14974329135962555,True
323,323,0.07224308699084041,0.14305157574200103,True
324,324,0.07810584463957485,0.1594165908010726,True
325,325,0.06765576944714376,0.13144745757926338,True
326,326,0.08813763182738836,0.1395733086471351,True
327,327,0.0714181681182788,0.136065186819199,True
328,328,0.07761701251767447,0.1517815135246796,True
329,329,0.06661720410755716,0.14287614761252365,True
330,330,0.07527597740170715,0.1557423571842938,True
331,331,0.11003024254816754,0.14599520156761628,True
332,332,0.10516698335526341,0.14893596877850931,True
333,333,0.0695728992496332,0.14889841173268814,True
334,334,0.06752195803740181,0.1568835552540413,True
335,335,0.06569900138347647,0.1586582825987889,True
336,336,0.07435912534214491,0.15483468246180157,True
337,337,0.07650074846625256,0.1534195770778867,True
338,338,0.07991984931266745,0.14505101594297734,True
339,339,0.08568785919178613,0.15379338166604717,True
340,340,0.07823789374054255,0.1535838519726246,True
341,341,0.08177603276592925,0.14181945796131548,True
342,342,0.08610926243893675,0.152835259512164,True
343,343,0.0779930540967348,0.16847913297669825,True
344,344,0.05611558188401683,0.14876962080421624,True
345,345,0.03855582308688496,0.1413131527638862,True
346,346,0.03264337584180147,0.14561007922779137,True
347,347,0.03157500044284146,0.12944291256640633,True
348,348,0.023064208640143854,0.1365131998133371,True
349,349,0.025271062614907275,0.150583417807491,True
350,350,0.027001434915195955,0.14891168366012508,True
351,351,0.03191300757843915,0.1358278805167831,True
352,352,0.03013241842030761,0.14408674627891216,True
353,353,0.019277178260380883,0.1432966173347104,True
354,354,0.01842993618147809,0.12454910009154008,True
355,355,0.015624793162966511,0.1567755845463207,True
356,356,0.015452916945957282,0.15096983787253018,True
357,357,0.03909561044435231,0.13404626766576974,True
358,358,0.04648950707264686,0.1540891849815667,True
359,359,0.052721994163065736,0.14638908369743986,True
360,360,0.041273942386474576,0.14913894491227056,True
361,361,0.02946667768744607,0.13784035577581993,True
362,362,0.04005903885001224,0.1467376345141679,True
363,363,0.040829803464249165,0.13908909775611922,True
364,364,0.03585615651990712,0.1450664730960068,True
365,365,0.03590109227618156,0.14386051620051643,True
366,366,0.03188471768338927,0.13784712626652212,True
367,367,0.0262827420319179,0.1469798072499412,True
368,368,0.024916287916451257,0.15112597582013446,True
369,369,0.022921799150929265,0.14751084653961485,True
370,370,0.019291156427998998,0.1424484750327734,True
371,371,0.020794086402913754,0.1370968645176009,True
372,372,0.028764874596937794,0.14110171552954615,True
373,373,0.02333547316245024,0.1637096385650422,True
374,374,0.015251514740686775,0.14325438067644553,True
375,375,0.01402582455114564,0.14309838082848708,True
376,376,0.015325981775734174,0.13723621355153678,True
377,377,0.02025446140444042,0.12028548415937085,True
378,378,0.01578705388336711,0.13358361095480786,True
379,379,0.01905661742575844,0.1412003052650421,True
380,380,0.012666486761953085,0.14687317686711748,True
381,381,0.012671538024291967,0.1536542781835511,True
382,382,0.013252007876981475,0.1550217982233932,True
383,383,0.012925867781457488,0.1335085119283876,True
384,384,0.022622322923387266,0.1398628070390396,True
385,385,0.03703322411791312,0.14586221509896982,True
386,386,0.024308060916245794,0.13958663410327551,True
387,387,0.02210672609005134,0.13500696435890586,True
388,388,0.017092416982438456,0.14293409911479812,True
389,389,0.013599722412722956,0.14847895756562454,True
390,390,0.011000791956001843,0.1454734268702931,True
391,391,0.01094588722886679,0.16769577142014255,True
392,392,0.010587087131453305,0.16118935744458032,True
393,393,0.01035433548732802,0.15001762483633013,True
394,394,0.009140023259936892,0.14680086995130054,True
395,395,0.014692327399341435,0.1557614301929028,True
396,396,0.008542431266390288,0.14504972081060702,True
397,397,0.007591106945474664,0.14247434980605264,True
398,398,0.006990727640033346,0.15294598625447073,True
399,399,0.005531477772262201,0.16660351884920127,True
400,400,0.004409595941389371,0.1449076268567951,True
401,401,0.0045657456003374555,0.14822030722598295,True
402,402,0.004473522984282368,0.14624019325134452,True
403,403,0.0023997313987124203,0.2315130025412021,True
404,404,0.0026639061414703348,0.15064677148543115,True
405,405,0.0021100792835589723,0.1870412586229619,True
406,406,0.0029605006210243743,0.1645221763894332,True
407,407,0.003723237617309554,0.13147015820044639,True
408,408,0.0027715999093521787,0.1417852518356859,True
409,409,0.005140055790889112,0.14392556539568785,True
410,410,0.007054376299356266,0.13219082553601336,True
411,411,0.010875659241894674,0.13427976490415927,True
412,412,0.010174198861334506,0.14008230831287935,True
413,413,0.008067194438326122,0.14907706374993274,True
414,414,0.00864811847017566,0.14215707459887233,True
415,415,0.004265630738365067,0.14298487577447896,True
416,416,0.003932343434537617,0.14868143542304166,True
417,417,0.0033435830743434123,0.1314796698379588,True
418,418,0.0018432282545807496,0.16348200941484892,True
419,419,0.0013189180310865546,0.15427500118159118,True
420,420,0.0007847668363870008,0.1706842831340407,True
421,421,0.0009276924749415951,0.17913584462539825,True
422,422,0.0010672781408413805,0.12501809816347415,True
423,423,0.00046715147500769275,0.39191178375786195,True
424,424,0.0002820840263333345,0.8300818034840243,True
425,425,7.600701299960062e-05,0.3271447309061127,True
426,426,0.00020972339489326705,0.8267225332846739,True
427,427,5.435365581042837e-05,0.2950870752142298,True
428,428,0.00021286448638351989,0.5690177398768081,True
429,429,0.0003182922351475461,0.3741285551322283,True
430,430,0.00026998992325256716,0.3112995389394036,True
431,431,0.00038677751792606444,0.44870449226753095,True
432,432,0.0002352110745730958,0.22386107503156547,True
433,433,0.0011958568509370388,0.1794990833311169,True
434,434,0.0009937307940564293,0.12940581029086864,True
435,435,0.0006336263705790881,0.21624637879274788,True
436,436,0.0004531428398678578,0.19120128941689463,True
437,437,0.00043843461192008104,0.1530302221366324,True
438,438,0.00024020615679345249,0.1502200069759493,True
439,439,0.00029303057440107543,0.30479690289929934,True
440,440,0.0001938055557309222,0.4257452801193962,True
441,441,0.0001535233399672297,0.2582971907409145,True
442,442,0.000218745650709301,0.24680721518000803,True
443,443,0.00015719917477551642,0.1409914939373965,True
444,444,0.0001430700798957145,0.15638815228436997,True
445,445,0.0001770700197285401,0.32232691252515105,True
446,446,0.0005516290211669222,0.41538854112775697,True
447,447,0.0017980867095457426,0.48943834437158645,True
448,448,0.004087500646726577,0.5347499362988445,True
449,449,0.000563466789482912,0.5433444318862116,True
450,450,0.00036498156173441247,0.4589695582765381,True
451,451,0.000653641775477026,0.4593432683946583,True
452,452,0.0024034358388211746,0.5432356393048642,True
453,453,0.0030438319689700287,0.5182949621720269,True
454,454,0.007660378613522314,0.4931145600075487,True
455,455,0.015941784980034526,0.47888911469300954,True
456,456,0.010400215470870207,0.29507619104833727,True
457,457,0.01821014820660921,0.20451740633363005,True
458,458,0.011987737529984426,0.208618619075633,True
459,459,0.012000864325344593,0.2260201298949278,True
460,460,0.009247679039796943,0.28086884275362084,True
461,461,0.01386175699930238,0.3121495717431709,True
462,462,0.016076292638054598,0.3094484747108545,True
463,463,0.008342120101301578,0.29190104861847554,True
464,464,0.0023097277958356102,0.1699209503507684,True
465,465,0.0043851305485286055,0.13296448134113859,True
466,466,0.004462726954184116,0.13602053759145027,True
467,467,0.0032647229338947743,0.14208514557731128,True
468,468,0.005520074152768682,0.14533806172983574,True
469,469,0.00672735435042072,0.13826991397321564,True
470,470,0.007379652857838543,0.13923636147742652,True
471,471,0.005449979496486581,0.12724340034246306,True
472,472,0.0065283254242105866,0.13433294910623803,True
473,473,0.00660017883242031,0.14005374116262645,True
474,474,0.005385561982642323,0.1375518298607862,True
475,475,0.008663973686097424,0.14497758468145147,True
476,476,0.011799001254967552,0.15111206266070656,True
477,477,0.010720433820709486,0.1446501123466904,True
478,478,0.010332190389978249,0.15143055650894022,True
479,479,0.014267923265827754,0.1395550836493861,True
480,480,0.010519537173138546,0.1626687115448421,True
481,481,0.010936576863171584,0.15474947827356922,True
482,482,0.012245161664210417,0.16638170898710708,True
483,483,0.010998345977625562,0.14110070345023787,True
484,484,0.012476422089326183,0.154135574233858,True
485,485,0.012447913396119899,0.1558063676273958,True
486,486,0.011873468826879854,0.19070854781164356,True
487,487,0.011265579233071065,0.15083157472728204,True
488,488,0.010032808053656184,0.1383372908322083,True
489,489,0.00861927544299711,0.1618766706363501,True
490,490,0.008504429306850771,0.1580345181754699,True
491,491,0.008512505527032869,0.15245051335192142,True
492,492,0.008192432992733166,0.13906477989796026,True
493,493,0.009769578820548889,0.14592956253166128,True
494,494,0.008992453593400302,0.17101095755118545,True
495,495,0.01182949213736306,0.141299336748168,True
496,496,0.010932172607305498,0.13911623590789055,True
497,497,0.008566578443127847,0.1553572445550146,True
498,498,0.009793469184238264,0.13422844360684646,True
499,499,0.0076934186484036585,0.14018093837165113,True
500,500,0.006685541637138095,0.13238380874090674,True
501,501,0.004368953029153919,0.15534608021285526,True
502,502,0.004416723722267314,0.12769544456379017,True
503,503,0.003315036202421222,0.14636002760186503,True
504,504,0.00440914870178447,0.12618477507681158,True
505,505,0.004565691548593677,0.1332617954170979,True
506,506,0.00454987616338935,0.14266104967395654,True
507,507,0.004901056993204903,0.1375604089055833,True
508,508,0.00521781183112889,0.1331777971236236,True
509,509,0.005156470183904115,0.13787754621165735,True
510,510,0.005440751195673941,0.13388022547338035,True
511,511,0.0058378997237179,0.12772873457832734,True
512,512,0.004785800905392952,0.14366873966002197,True
513,513,0.0033415176621952444,0.1617234610718425,True
514,514,0.003960806192935944,0.14356928622982645,True
515,515,0.00421564768709798,0.15849103332496828,True
516,516,0.004122928964613487,0.17486269149586833,True
517,517,0.0049678086438463805,0.13755732985086377,True
518,518,0.0036888613848930184,0.15085150127578695,True
519,519,0.003551723162949405,0.1495168866007204,True
520,520,0.005166492399441337,0.1591178729153241,True
521,521,0.004601434537091152,0.15685430973256967,True
522,522,0.004030584812658959,0.15240927740469046,True
523,523,0.006019952324902239,0.13338182389610012,True
524,524,0.004325805680251093,0.15850413198781202,True
525,525,0.004282009009013176,0.15717866457537555,True
526,526,0.003220163526014779,0.18174284477710725,True
527,527,0.0019090976664666174,0.16677571377679473,True
528,528,0.0016872276138669155,0.19299493458196104,True
529,529,0.0008974544783769919,0.2778149906185972,True
530,530,0.0004851735995573827,0.27730009447660386,True
531,531,0.001360493305807566,0.30492303207008054,True
532,532,0.0016259091537350818,0.27209673823124286,True
533,533,0.004291194555480764,0.2034546060785702,True
534,534,0.0036933625842659763,0.17646709988526468,True
535,535,0.007762221004341515,0.15427344156073516,True
536,536,0.008928861063763168,0.14013213826741694,True
537,537,0.009145008119497732,0.13915921952311022,True
538,538,0.016706850885025985,0.16590813178865269,True
539,539,0.007231636101164706,0.14179221190651276,True
540,540,0.006429577137624393,0.15893915814763748,True
541,541,0.006948868853012399,0.16658978043083844,True
542,542,0.010277318428403341,0.17060315980697305,True
543,543,0.007401964717953064,0.20396884432100384,True
544,544,0.008792137798023238,0.14354381117456294,True
545,545,0.008399192724862647,0.1599275925104346,True
546,546,0.005020117004393754,0.16489515848471634,True
547,547,0.003315243281766198,0.16347831565251822,True
548,548,0.0028487766280218107,0.13998293267432185,True
549,549,0.0029566835909324574,0.17131631568137357,True
550,550,0.003964976081043876,0.15670444944718323,True
551,551,0.003941663810606082,0.1483148073019861,True
552,552,0.002184076684766551,0.1510237071481517,True
553,553,0.001091223464965685,0.15747675432369881,True
554,554,0.0022007562817685828,0.20283994401093394,True
555,555,0.0005320033120491663,0.15392211744712847,True
556,556,0.0030219425268084594,0.16596793429799497,True
557,557,0.0019356387360189764,0.14820746070409963,True
558,558,0.001819930734126817,0.1440479528673275,True
559,559,0.002280022971638517,0.17605829755046662,True
560,560,0.003668561348618355,0.17118318991418813,True
561,561,0.0030857764001252543,0.14066292453205217,True
562,562,0.001365396175573071,0.24391141618703802,True
563,563,0.0008000615453383505,0.1985787432064157,True
564,564,0.00033087240794026513,0.17659230659568306,True
565,565,7.099738928463235e-05,0.25174964244725784,True
566,566,0.0004255864320677102,0.6390314814883561,True
567,567,0.0005589320584350202,0.6201526688499911,True
568,568,0.0006417319870863439,0.4907555132926024,True
569,569,0.0006121131032459517,0.35079171588302727,True
570,570,0.00017142510567189087,0.5449474452900568,True
571,571,1.2678352233351523e-05,0.33918768355042556,True
572,572,2.8380323731438056e-05,0.2693324595249444,True
573,573,3.013812928787727e-05,0.1965313851238145,True
574,574,2.7018779967813563e-05,0.17098961925421688,True
575,575,0.0007544752610256459,0.4463937130774394,True
576,576,0.0001542880208759608,0.3267722517206396,True
577,577,0.00011123558013704084,0.3546778789575534,True
578,578,0.0004421107543752772,0.282191279727808,True
579,579,0.00048541466528151156,0.3622559798471889,True
580,580,0.0006100639266483594,0.32110258037785283,True
581,581,0.0006698257071257581,0.26083269713903984,True
582,582,0.00024036842799955577,0.2997267637586624,True
583,583,0.00019027565446268874,0.27196395462068157,True
