,z_sonic1,z_sonic2,z_sonic3,z_sonic4,z_met1,z_met2,z_paros1,z_paros2,z_paros3
48,2.3097000000000003,4.138500000000001,7.354139999999998,9.82206,3.224100000000001,5.677740000000001,2.52306,4.336620000000001,7.156019999999999
49,2.2866999999999997,4.115500000000001,7.331139999999998,9.79906,3.2011000000000003,5.65474,2.5000599999999995,4.31362,7.133019999999998
50,2.1957000000000004,4.0245000000000015,7.2401399999999985,9.708060000000001,3.110100000000001,5.563740000000001,2.40906,4.222620000000001,7.042019999999999
51,2.1287000000000003,3.9575000000000014,7.173139999999998,9.641060000000001,3.043100000000001,5.496740000000001,2.34206,4.155620000000001,6.975019999999999
52,2.0457,3.874500000000001,7.090139999999998,9.558060000000001,2.9601000000000006,5.413740000000001,2.25906,4.072620000000001,6.892019999999999
53,1.9692000000000007,3.798000000000002,7.013639999999999,9.481560000000002,2.8836000000000013,5.337240000000001,2.1825600000000005,3.9961200000000012,6.815519999999999
54,1.8461999999999996,3.6750000000000007,6.890639999999998,9.35856,2.7606,5.21424,2.0595599999999994,3.87312,6.692519999999998
55,1.8537,3.682500000000001,6.898139999999998,9.366060000000001,2.7681000000000004,5.2217400000000005,2.0670599999999997,3.8806200000000004,6.7000199999999985
56,1.8011999999999997,3.630000000000001,6.845639999999998,9.31356,2.7156000000000002,5.16924,2.0145599999999995,3.82812,6.647519999999998
57,1.7902000000000005,3.6190000000000015,6.8346399999999985,9.302560000000001,2.704600000000001,5.158240000000001,2.0035600000000002,3.817120000000001,6.636519999999999
58,1.8137000000000008,3.642500000000002,6.858139999999999,9.326060000000002,2.7281000000000013,5.181740000000001,2.0270600000000005,3.8406200000000013,6.660019999999999
59,1.7392000000000003,3.5680000000000014,6.783639999999998,9.251560000000001,2.653600000000001,5.107240000000001,1.95256,3.766120000000001,6.585519999999999
60,1.8491999999999997,3.678000000000001,6.893639999999998,9.36156,2.7636000000000003,5.21724,2.0625599999999995,3.8761200000000002,6.695519999999998
61,1.9082000000000008,3.737000000000002,6.952639999999999,9.420560000000002,2.8226000000000013,5.276240000000001,2.1215600000000006,3.9351200000000013,6.754519999999999
62,2.0451999999999995,3.8740000000000006,7.0896399999999975,9.55756,2.9596,5.41324,2.2585599999999992,4.07212,6.891519999999998
63,2.0912000000000006,3.9200000000000017,7.135639999999999,9.603560000000002,3.005600000000001,5.459240000000001,2.3045600000000004,4.118120000000001,6.937519999999999
64,2.2507,4.079500000000001,7.295139999999998,9.763060000000001,3.1651000000000007,5.618740000000001,2.46406,4.277620000000001,7.097019999999999
65,2.2942,4.123000000000001,7.338639999999998,9.806560000000001,3.2086000000000006,5.662240000000001,2.50756,4.3211200000000005,7.140519999999999
66,2.4277,4.256500000000001,7.472139999999998,9.94006,3.3421000000000007,5.79574,2.64106,4.45462,7.274019999999998
67,2.5742000000000003,4.403000000000001,7.618639999999998,10.086560000000002,3.488600000000001,5.942240000000001,2.78756,4.601120000000001,7.420519999999999
68,2.6507,4.479500000000002,7.6951399999999985,10.163060000000002,3.5651000000000006,6.018740000000001,2.86406,4.677620000000001,7.497019999999999
69,2.7202,4.549000000000001,7.764639999999998,10.232560000000001,3.6346000000000007,6.088240000000001,2.93356,4.747120000000001,7.566519999999999
70,2.7592,4.588000000000001,7.803639999999998,10.271560000000001,3.6736000000000004,6.1272400000000005,2.9725599999999996,4.78612,7.6055199999999985
71,2.8432,4.672000000000001,7.8876399999999975,10.35556,3.7576000000000005,6.21124,3.0565599999999997,4.87012,7.689519999999998
72,2.8352,4.6640000000000015,7.879639999999998,10.347560000000001,3.7496000000000005,6.203240000000001,3.0485599999999997,4.862120000000001,7.681519999999999
73,2.8317,4.660500000000001,7.876139999999998,10.34406,3.7461000000000007,6.19974,3.04506,4.85862,7.678019999999998
74,2.8342,4.663000000000001,7.878639999999998,10.34656,3.7486000000000006,6.202240000000001,3.04756,4.8611200000000006,7.680519999999999
75,2.8207000000000004,4.6495000000000015,7.8651399999999985,10.333060000000001,3.735100000000001,6.188740000000001,3.03406,4.847620000000001,7.667019999999999
76,2.7852,4.614000000000001,7.829639999999998,10.29756,3.6996000000000007,6.15324,2.99856,4.81212,7.631519999999998
77,2.7407000000000004,4.5695000000000014,7.785139999999998,10.253060000000001,3.655100000000001,6.108740000000001,2.95406,4.767620000000001,7.587019999999999
78,2.7402,4.569000000000001,7.784639999999998,10.25256,3.6546000000000007,6.10824,2.95356,4.76712,7.586519999999998
79,2.7477,4.576500000000001,7.792139999999998,10.260060000000001,3.6621000000000006,6.115740000000001,2.96106,4.7746200000000005,7.594019999999999
80,2.7242,4.553000000000001,7.768639999999998,10.23656,3.6386000000000007,6.09224,2.93756,4.75112,7.570519999999998
81,2.8257000000000003,4.654500000000001,7.870139999999998,10.338060000000002,3.740100000000001,6.193740000000001,3.03906,4.852620000000001,7.672019999999999
82,2.5932000000000004,4.4220000000000015,7.637639999999998,10.10556,3.507600000000001,5.961240000000001,2.80656,4.620120000000001,7.439519999999999
83,2.6231999999999998,4.452000000000001,7.667639999999998,10.135560000000002,3.5376000000000003,5.99124,2.8365599999999995,4.65012,7.469519999999998
84,2.5462000000000002,4.375000000000002,7.590639999999999,10.058560000000002,3.460600000000001,5.914240000000001,2.75956,4.573120000000001,7.392519999999999
85,2.5137,4.342500000000001,7.558139999999998,10.026060000000001,3.4281000000000006,5.881740000000001,2.72706,4.5406200000000005,7.360019999999999
86,2.5077,4.336500000000001,7.552139999999998,10.02006,3.4221000000000004,5.87574,2.7210599999999996,4.53462,7.3540199999999984
87,2.3642000000000003,4.193000000000001,7.408639999999998,9.876560000000001,3.278600000000001,5.732240000000001,2.57756,4.391120000000001,7.210519999999999
88,2.2367,4.065500000000001,7.281139999999998,9.74906,3.1511000000000005,5.6047400000000005,2.4500599999999997,4.26362,7.0830199999999985
89,2.0846999999999998,3.913500000000001,7.129139999999998,9.59706,2.9991000000000003,5.45274,2.2980599999999995,4.11162,6.931019999999998
90,1.9212000000000007,3.7500000000000018,6.965639999999999,9.433560000000002,2.8356000000000012,5.289240000000001,2.1345600000000005,3.948120000000001,6.767519999999999
91,1.8156999999999996,3.6445000000000007,6.860139999999998,9.32806,2.7301,5.18374,2.0290599999999994,3.84262,6.662019999999998
92,1.8037,3.632500000000001,6.848139999999998,9.31606,2.7181000000000006,5.171740000000001,2.01706,3.8306200000000006,6.650019999999999
93,1.7177000000000007,3.5465000000000018,6.762139999999999,9.230060000000002,2.632100000000001,5.085740000000001,1.9310600000000004,3.744620000000001,6.564019999999999
94,1.7597000000000005,3.5885000000000016,6.8041399999999985,9.272060000000002,2.674100000000001,5.127740000000001,1.9730600000000003,3.786620000000001,6.606019999999999
95,1.7377000000000002,3.5665000000000013,6.782139999999998,9.250060000000001,2.652100000000001,5.105740000000001,1.95106,3.7646200000000007,6.584019999999999
96,1.7632000000000003,3.5920000000000014,6.807639999999998,9.275560000000002,2.677600000000001,5.131240000000001,1.97656,3.790120000000001,6.609519999999999
97,1.8247,3.653500000000001,6.869139999999998,9.337060000000001,2.7391000000000005,5.192740000000001,2.0380599999999998,3.8516200000000005,6.671019999999999
98,1.8802000000000003,3.7090000000000014,6.924639999999998,9.392560000000001,2.794600000000001,5.248240000000001,2.09356,3.907120000000001,6.726519999999999
99,1.9907000000000004,3.8195000000000014,7.035139999999998,9.503060000000001,2.905100000000001,5.358740000000001,2.20406,4.017620000000001,6.837019999999999
100,2.0722000000000005,3.9010000000000016,7.1166399999999985,9.584560000000002,2.986600000000001,5.440240000000001,2.2855600000000003,4.099120000000001,6.918519999999999
101,2.2302,4.059000000000001,7.274639999999998,9.742560000000001,3.1446000000000005,5.5982400000000005,2.4435599999999997,4.2571200000000005,7.076519999999999
102,2.3132,4.142000000000001,7.357639999999998,9.825560000000001,3.2276000000000007,5.681240000000001,2.52656,4.340120000000001,7.159519999999999
103,2.4157,4.244500000000001,7.460139999999998,9.928060000000002,3.3301000000000007,5.783740000000001,2.62906,4.442620000000001,7.262019999999999
104,2.5602,4.389000000000001,7.604639999999998,10.072560000000001,3.4746000000000006,5.928240000000001,2.77356,4.5871200000000005,7.406519999999999
105,2.6287000000000003,4.457500000000001,7.673139999999998,10.141060000000001,3.543100000000001,5.996740000000001,2.84206,4.655620000000001,7.475019999999999
106,2.6822,4.511000000000001,7.726639999999998,10.194560000000001,3.5966000000000005,6.0502400000000005,2.8955599999999997,4.70912,7.5285199999999985
107,2.7737000000000003,4.602500000000001,7.818139999999998,10.28606,3.688100000000001,6.14174,2.98706,4.80062,7.6200199999999985
108,2.8342,4.663000000000001,7.878639999999998,10.34656,3.7486000000000006,6.202240000000001,3.04756,4.8611200000000006,7.680519999999999
109,2.8232,4.652000000000001,7.867639999999998,10.335560000000001,3.7376000000000005,6.1912400000000005,3.0365599999999997,4.85012,7.669519999999999
110,2.8322000000000003,4.661000000000001,7.876639999999998,10.344560000000001,3.746600000000001,6.200240000000001,3.04556,4.859120000000001,7.678519999999999
111,2.8567,4.685500000000001,7.901139999999998,10.369060000000001,3.7711000000000006,6.224740000000001,3.07006,4.8836200000000005,7.703019999999999
112,2.9062,4.735000000000001,7.950639999999998,10.418560000000001,3.8206000000000007,6.274240000000001,3.11956,4.933120000000001,7.752519999999999
113,2.9317,4.760500000000001,7.976139999999998,10.44406,3.8461000000000007,6.299740000000001,3.14506,4.958620000000001,7.778019999999999
114,2.9022,4.731000000000002,7.946639999999999,10.414560000000002,3.8166000000000007,6.270240000000001,3.11556,4.929120000000001,7.748519999999999
115,2.8622000000000005,4.691000000000002,7.906639999999999,10.374560000000002,3.776600000000001,6.230240000000001,3.0755600000000003,4.889120000000001,7.708519999999999
116,2.8957,4.724500000000001,7.940139999999998,10.40806,3.8101000000000007,6.26374,3.10906,4.92262,7.742019999999998
117,2.8632,4.692000000000001,7.907639999999998,10.37556,3.7776000000000005,6.231240000000001,3.0765599999999997,4.8901200000000005,7.709519999999999
118,2.7662,4.595000000000001,7.810639999999998,10.27856,3.6806000000000005,6.13424,2.9795599999999998,4.79312,7.612519999999998
119,2.6892,4.518000000000001,7.733639999999998,10.20156,3.6036000000000006,6.05724,2.90256,4.71612,7.535519999999998
120,2.5802,4.409000000000001,7.624639999999998,10.09256,3.4946000000000006,5.94824,2.79356,4.60712,7.426519999999998
121,2.4962,4.325000000000001,7.540639999999998,10.008560000000001,3.4106000000000005,5.864240000000001,2.7095599999999997,4.5231200000000005,7.342519999999999
122,2.4327,4.261500000000002,7.477139999999999,9.945060000000002,3.3471000000000006,5.800740000000001,2.64606,4.459620000000001,7.279019999999999
123,2.3442,4.173000000000001,7.388639999999998,9.856560000000002,3.2586000000000004,5.71224,2.5575599999999996,4.37112,7.1905199999999985
124,2.2607,4.089500000000001,7.305139999999998,9.773060000000001,3.1751000000000005,5.6287400000000005,2.4740599999999997,4.28762,7.107019999999999
125,2.1782000000000004,4.0070000000000014,7.222639999999998,9.690560000000001,3.092600000000001,5.546240000000001,2.39156,4.205120000000001,7.024519999999999
126,2.1342,3.963000000000001,7.178639999999998,9.646560000000001,3.0486000000000004,5.5022400000000005,2.3475599999999996,4.16112,6.9805199999999985
127,2.0846999999999998,3.913500000000001,7.129139999999998,9.59706,2.9991000000000003,5.45274,2.2980599999999995,4.11162,6.931019999999998
128,2.0507,3.879500000000001,7.095139999999998,9.56306,2.9651000000000005,5.418740000000001,2.2640599999999997,4.0776200000000005,6.897019999999999
129,2.0246999999999993,3.8535000000000004,7.069139999999997,9.53706,2.9391,5.39274,2.238059999999999,4.05162,6.871019999999998
130,2.0067000000000004,3.8355000000000015,7.051139999999998,9.519060000000001,2.921100000000001,5.374740000000001,2.22006,4.033620000000001,6.853019999999999
131,1.9747000000000003,3.8035000000000014,7.019139999999998,9.487060000000001,2.889100000000001,5.342740000000001,2.18806,4.001620000000001,6.821019999999999
132,2.0422000000000002,3.8710000000000013,7.086639999999998,9.554560000000002,2.956600000000001,5.410240000000001,2.25556,4.069120000000001,6.888519999999999
133,2.0252,3.854000000000001,7.069639999999998,9.537560000000001,2.9396000000000004,5.3932400000000005,2.2385599999999997,4.05212,6.8715199999999985
134,2.0656999999999996,3.8945000000000007,7.110139999999998,9.57806,2.9801,5.43374,2.2790599999999994,4.09262,6.912019999999998
135,2.1562,3.985000000000001,7.200639999999998,9.668560000000001,3.0706000000000007,5.524240000000001,2.36956,4.183120000000001,7.002519999999999
136,2.2372,4.066000000000001,7.281639999999998,9.74956,3.1516000000000006,5.60524,2.45056,4.26412,7.083519999999998
137,2.3132,4.142000000000001,7.357639999999998,9.825560000000001,3.2276000000000007,5.681240000000001,2.52656,4.340120000000001,7.159519999999999
138,2.4162,4.245000000000001,7.460639999999998,9.928560000000001,3.3306000000000004,5.7842400000000005,2.6295599999999997,4.44312,7.2625199999999985
139,2.5327,4.361500000000001,7.577139999999998,10.045060000000001,3.4471000000000007,5.900740000000001,2.74606,4.559620000000001,7.379019999999999
140,2.6707,4.499500000000001,7.715139999999998,10.183060000000001,3.5851000000000006,6.038740000000001,2.88406,4.697620000000001,7.517019999999999
141,2.7402,4.569000000000001,7.784639999999998,10.25256,3.6546000000000007,6.10824,2.95356,4.76712,7.586519999999998
142,2.8602,4.689000000000001,7.904639999999998,10.37256,3.7746000000000004,6.22824,3.0735599999999996,4.88712,7.7065199999999985
143,2.9322,4.761000000000001,7.976639999999998,10.444560000000001,3.8466000000000005,6.3002400000000005,3.1455599999999997,4.95912,7.7785199999999985
144,3.0342000000000002,4.863000000000001,8.078639999999998,10.546560000000001,3.9486000000000008,6.402240000000001,3.24756,5.061120000000001,7.880519999999999
145,3.0697,4.898500000000001,8.114139999999999,10.582060000000002,3.9841000000000006,6.437740000000001,3.28306,5.096620000000001,7.916019999999999
146,3.1107000000000005,4.939500000000002,8.15514,10.623060000000002,4.025100000000001,6.478740000000001,3.3240600000000002,5.137620000000001,7.957019999999999
147,3.1417,4.970500000000001,8.186139999999998,10.654060000000001,4.056100000000001,6.509740000000001,3.35506,5.168620000000001,7.988019999999999
148,3.1322,4.961000000000001,8.176639999999999,10.644560000000002,4.046600000000001,6.500240000000001,3.34556,5.159120000000001,7.978519999999999
149,3.0962,4.925000000000001,8.140639999999998,10.60856,4.0106,6.46424,3.30956,5.12312,7.942519999999998
150,3.0967000000000002,4.925500000000001,8.141139999999998,10.609060000000001,4.011100000000001,6.464740000000001,3.31006,5.123620000000001,7.943019999999999
151,3.0847,4.913500000000001,8.129139999999998,10.59706,3.9991000000000008,6.45274,3.29806,5.11162,7.931019999999998
152,3.0782,4.907000000000001,8.122639999999997,10.59056,3.9926000000000004,6.44624,3.2915599999999996,5.10512,7.9245199999999985
153,3.0622,4.891000000000001,8.106639999999999,10.574560000000002,3.9766000000000004,6.43024,3.2755599999999996,5.08912,7.908519999999998
154,3.0702,4.899000000000001,8.114639999999998,10.58256,3.9846000000000004,6.43824,3.2835599999999996,5.09712,7.9165199999999984
155,3.0302000000000002,4.859000000000002,8.074639999999999,10.542560000000002,3.9446000000000008,6.398240000000001,3.24356,5.057120000000001,7.876519999999999
156,2.9537000000000004,4.7825000000000015,7.9981399999999985,10.466060000000002,3.868100000000001,6.321740000000001,3.16706,4.980620000000001,7.800019999999999
157,2.8922,4.721000000000001,7.936639999999998,10.40456,3.8066000000000004,6.2602400000000005,3.1055599999999997,4.91912,7.7385199999999985
158,2.7952000000000004,4.624000000000001,7.839639999999998,10.307560000000002,3.709600000000001,6.163240000000001,3.00856,4.822120000000001,7.641519999999999
159,2.6967,4.525500000000001,7.741139999999998,10.209060000000001,3.6111000000000004,6.0647400000000005,2.9100599999999996,4.72362,7.5430199999999985
160,2.5332,4.362000000000001,7.577639999999998,10.045560000000002,3.4476000000000004,5.9012400000000005,2.7465599999999997,4.56012,7.3795199999999985
161,2.3987,4.227500000000001,7.443139999999998,9.91106,3.3131000000000004,5.76674,2.6120599999999996,4.42562,7.2450199999999985
162,2.2297000000000002,4.058500000000001,7.274139999999998,9.742060000000002,3.144100000000001,5.597740000000001,2.44306,4.256620000000001,7.076019999999999
163,2.1067,3.935500000000001,7.151139999999998,9.619060000000001,3.0211000000000006,5.474740000000001,2.32006,4.1336200000000005,6.953019999999999
164,1.9901999999999997,3.819000000000001,7.034639999999998,9.50256,2.9046000000000003,5.35824,2.2035599999999995,4.01712,6.836519999999998
165,1.8727,3.701500000000001,6.917139999999998,9.385060000000001,2.7871000000000006,5.240740000000001,2.08606,3.8996200000000005,6.719019999999999
166,1.7987000000000002,3.6275000000000013,6.843139999999998,9.311060000000001,2.7131000000000007,5.166740000000001,2.01206,3.8256200000000007,6.645019999999999
167,1.7492,3.578000000000001,6.793639999999998,9.261560000000001,2.6636000000000006,5.117240000000001,1.9625599999999999,3.7761200000000006,6.595519999999999
168,1.7377000000000002,3.5665000000000013,6.782139999999998,9.250060000000001,2.652100000000001,5.105740000000001,1.95106,3.7646200000000007,6.584019999999999
169,1.7322000000000006,3.5610000000000017,6.776639999999999,9.244560000000002,2.646600000000001,5.100240000000001,1.9455600000000004,3.759120000000001,6.578519999999999
170,1.7482000000000006,3.5770000000000017,6.792639999999999,9.260560000000002,2.662600000000001,5.116240000000001,1.9615600000000004,3.775120000000001,6.594519999999999
171,1.8126999999999995,3.6415000000000006,6.857139999999998,9.32506,2.7271,5.18074,2.0260599999999993,3.83962,6.659019999999998
172,1.8672000000000004,3.6960000000000015,6.9116399999999985,9.379560000000001,2.781600000000001,5.235240000000001,2.08056,3.894120000000001,6.713519999999999
173,1.9462000000000002,3.7750000000000012,6.990639999999998,9.458560000000002,2.8606000000000007,5.314240000000001,2.15956,3.9731200000000007,6.792519999999999
174,2.0712,3.9000000000000012,7.115639999999998,9.583560000000002,2.9856000000000007,5.439240000000001,2.28456,4.098120000000001,6.917519999999999
175,2.2012,4.030000000000001,7.245639999999998,9.713560000000001,3.1156000000000006,5.569240000000001,2.41456,4.2281200000000005,7.047519999999999
176,2.3177000000000003,4.146500000000001,7.362139999999998,9.830060000000001,3.232100000000001,5.685740000000001,2.53106,4.344620000000001,7.164019999999999
177,2.3687000000000005,4.197500000000002,7.4131399999999985,9.881060000000002,3.283100000000001,5.736740000000001,2.5820600000000002,4.395620000000001,7.215019999999999
178,2.4832,4.312000000000001,7.527639999999998,9.995560000000001,3.3976000000000006,5.851240000000001,2.69656,4.510120000000001,7.329519999999999
179,2.5897,4.418500000000002,7.634139999999999,10.102060000000002,3.5041000000000007,5.957740000000001,2.80306,4.616620000000001,7.436019999999999
180,2.6417,4.470500000000001,7.686139999999998,10.154060000000001,3.5561000000000007,6.009740000000001,2.85506,4.668620000000001,7.488019999999999
181,2.7697000000000003,4.598500000000001,7.814139999999998,10.282060000000001,3.684100000000001,6.137740000000001,2.98306,4.796620000000001,7.616019999999999
182,2.7722,4.601000000000001,7.816639999999998,10.28456,3.6866000000000008,6.14024,2.98556,4.79912,7.618519999999998
183,2.8197,4.648500000000001,7.864139999999998,10.332060000000002,3.7341000000000006,6.187740000000001,3.03306,4.846620000000001,7.666019999999999
184,2.8342,4.663000000000001,7.878639999999998,10.34656,3.7486000000000006,6.202240000000001,3.04756,4.8611200000000006,7.680519999999999
185,2.8342,4.663000000000001,7.878639999999998,10.34656,3.7486000000000006,6.202240000000001,3.04756,4.8611200000000006,7.680519999999999
186,2.8022,4.631000000000001,7.846639999999998,10.31456,3.7166000000000006,6.170240000000001,3.01556,4.8291200000000005,7.648519999999999
187,2.7357000000000005,4.564500000000002,7.7801399999999985,10.248060000000002,3.650100000000001,6.103740000000001,2.9490600000000002,4.762620000000001,7.582019999999999
188,2.6802,4.509000000000001,7.724639999999998,10.19256,3.5946000000000007,6.048240000000001,2.89356,4.707120000000001,7.526519999999999
189,2.6582,4.487000000000001,7.702639999999998,10.170560000000002,3.5726000000000004,6.0262400000000005,2.8715599999999997,4.68512,7.5045199999999985
190,2.6057,4.434500000000002,7.650139999999999,10.118060000000002,3.5201000000000007,5.973740000000001,2.81906,4.632620000000001,7.452019999999999
191,2.6022,4.431000000000001,7.646639999999998,10.11456,3.5166000000000004,5.97024,2.8155599999999996,4.62912,7.4485199999999985
192,2.5392,4.368000000000001,7.583639999999998,10.051560000000002,3.4536000000000007,5.907240000000001,2.75256,4.566120000000001,7.385519999999999
193,2.4947,4.323500000000001,7.539139999999998,10.007060000000001,3.4091000000000005,5.8627400000000005,2.7080599999999997,4.52162,7.3410199999999985
194,2.4032,4.232000000000001,7.447639999999998,9.915560000000001,3.3176000000000005,5.771240000000001,2.6165599999999998,4.4301200000000005,7.249519999999999
195,2.3092,4.138000000000002,7.353639999999999,9.821560000000002,3.2236000000000007,5.677240000000001,2.52256,4.336120000000001,7.155519999999999
196,2.1992000000000003,4.028000000000001,7.243639999999998,9.711560000000002,3.113600000000001,5.567240000000001,2.41256,4.226120000000001,7.045519999999999
